0
0
0
0
0
0
662
899
1007
1051
901
207
177
177
139
131
141
120
85
0
0
0
0
0
0
0
0
0
0
0
636
863
954
983
987
978
951
952
960
960
943
857
646
0
0
0
0
0
0
0
0
0
0
0
620
833
936
950
939
942
940
948
959
960
947
848
654
0
0
0
0
0
0
0
0
0
0
0
654
893
1003
1047
1069
1080
1078
1077
1065
1043
1002
901
671
0
0
0
0
0
0
0
0
0
0
0
590
824
923
945
951
937
920
910
921
911
880
788
575
0
0
0
0
0
0
0
0
0
0
0
496
687
764
739
730
715
708
731
732
792
827
796
585
0
0
0
0
0
0
0
0
0
0
0
280
153
99
193
120
273
531
309
539
592
411
396
388
0
0
0
0
0
0
0
0
0
0
0
642
884
998
1042
1064
1075
1073
1070
1061
1040
1002
902
676
0
0
0
0
0
0
0
0
0
0
0
608
853
954
984
990
977
964
963
979
977
958
879
656
0
0
0
0
0
0
0
0
0
0
0
371
475
542
477
509
535
515
568
524
651
634
633
562
0
0
0
0
0
0
0
0
0
0
0
508
810
915
933
936
925
923
944
960
968
952
878
661
0
0
0
0
0
0
0
0
0
0
0
619
880
1000
1046
928
267
251
257
200
207
187
158
111
0
0
0
0
0
0
0
0
0
0
0
386
524
572
561
580
596
621
540
448
465
454
434
327
0
0
0
0
0
0
0
0
0
0
0
481
783
885
898
896
876
883
893
914
933
921
839
651
0
0
0
0
0
0
0
0
0
0
0
605
873
998
1046
887
167
140
166
137
158
143
110
74
0
0
0
0
0
0
0
0
0
0
0
149
722
818
239
239
108
53
458
109
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
419
637
672
664
680
673
659
633
667
730
783
762
576
0
0
0
0
0
0
0
0
0
0
0
453
757
824
824
809
783
779
776
807
834
859
805
591
0
0
0
0
0
0
0
0
0
0
0
443
690
787
763
713
642
629
642
688
729
733
663
511
0
0
0
0
0
0
0
0
0
0
0
267
367
368
361
385
385
379
372
339
363
329
310
272
0
0
0
0
0
0
0
0
0
0
0
593
851
980
1028
1046
1055
1049
1046
1039
1021
982
881
653
0
0
0
0
0
0
0
0
0
0
0
595
854
986
1037
1058
1073
1071
1070
1059
1038
997
900
668
0
0
0
0
0
0
0
0
0
0
0
239
192
157
195
215
270
163
189
223
289
193
161
151
0
0
0
0
0
0
0
0
0
0
0
551
853
987
1023
895
329
334
242
210
219
199
134
124
0
0
0
0
0
0
0
0
0
0
0
139
0
44
32
327
168
920
766
0
188
0
0
0
0
0
0
0
0
0
0
0
0
0
0
313
568
585
578
613
521
498
369
321
256
186
133
242
0
0
0
0
0
0
0
0
0
0
0
0
126
117
148
150
178
161
130
196
187
187
151
89
0
0
0
0
0
0
0
0
0
0
0
0
235
175
213
313
324
325
309
238
238
226
197
128
0
0
0
0
0
0
0
0
0
0
0
0
486
755
717
619
578
557
577
554
597
599
508
358
0
0
0
0
0
0
0
0
0
0
0
0
539
845
874
862
846
817
810
842
866
861
788
576
0
0
0
0
0
0
0
0
0
0
0
0
537
980
1036
867
103
75
91
124
85
46
47
17
0
0
0
0
0
0
0
0
0
0
0
0
342
706
314
458
53
63
222
573
375
638
452
428
0
0
0
0
0
0
0
0
0
0
0
0
532
980
1035
864
204
170
173
136
134
149
129
92
0
0
0
0
0
0
0
0
0
0
0
0
453
798
804
790
716
729
696
735
734
742
689
494
0
0
0
0
0
0
0
0
0
0
0
0
489
855
891
894
869
847
832
841
857
844
765
540
0
0
0
0
0
0
0
0
0
0
0
0
516
929
975
991
995
989
984
981
964
941
843
601
0
0
0
0
0
0
0
0
0
0
0
0
488
840
873
870
861
845
871
891
906
895
813
574
0
0
0
0
0
0
0
0
0
0
0
0
381
498
552
570
572
542
570
505
597
541
495
351
0
0
0
0
0
0
0
0
0
0
0
0
476
838
879
848
848
830
837
843
845
833
741
537
0
0
0
0
0
0
0
0
0
0
0
0
280
377
377
401
453
438
437
426
402
412
403
297
0
0
0
0
0
0
0
0
0
0
0
0
406
568
599
606
607
583
593
585
582
601
526
380
0
0
0
0
0
0
0
0
0
0
0
0
488
878
924
930
929
920
922
937
932
902
798
555
0
0
0
0
0
0
0
0
0
0
0
0
64
0
0
534
57
323
161
274
20
12
10
179
0
0
0
0
0
0
0
0
0
0
0
0
503
958
1021
1049
1066
1069
1069
1057
1036
993
881
634
0
0
0
0
0
0
0
0
0
0
0
0
492
534
723
789
962
1044
1081
1064
